UID,OT,time,credit,HE,St,Po,Fr,Re,Iss,BG,UG,Year
962078,5,2018/11/8,10,10,1,0,0,0,0,0,1,2 
962101,1266,2018/11/8,836,738,436,4,2,1773,98,0,3,2 
962106,2,2018/11/8,11,11,1,0,0,3,0,0,1,2 
962117,2,2018/11/8,24,24,16,0,0,5,0,0,1,2 
962198,7,2018/11/8,59,59,1,0,0,1,0,0,1,2 
962217,8,2018/11/8,40,39,29,0,0,7,1,0,1,2 
962219,537,2018/11/8,739,702,111,30,0,483,37,0,3,2 
962236,6,2018/11/8,5,5,3,0,0,10,0,0,1,2 
962274,1,2018/11/8,18,18,11,0,0,1,0,0,1,2 
962278,21,2018/11/8,30,29,33,0,0,18,1,0,1,2 
962324,27,2018/11/8,177,177,161,0,0,2,0,0,2,2 
962337,4,2018/11/8,32,32,24,0,0,0,0,0,1,2 
962412,1,2018/11/8,7,7,1,0,0,1,0,0,1,2 
962417,594,2018/11/8,525,523,62,0,0,222,2,0,3,2 
962439,2,2018/11/9,102,102,76,0,0,2,0,0,2,2 
962444,2,2018/11/9,6,6,1,0,0,0,0,0,1,2 
962479,19,2018/11/9,75,74,60,0,0,42,1,0,1,2 
962510,52,2018/11/9,191,191,175,0,0,66,0,0,2,2 
962511,7,2018/11/9,29,29,23,0,0,2,0,0,1,2 
962533,8,2018/11/9,17,17,21,0,0,0,0,0,1,2 
962588,90,2018/11/9,168,166,134,0,0,119,2,0,2,2 
962590,55,2018/11/9,197,197,168,0,0,4,0,0,2,2 
962600,8,2018/11/9,71,71,58,0,0,0,0,0,1,2 
962611,7,2018/11/9,9,9,1,0,0,6,0,0,0,2 
962619,2,2018/11/9,22,22,15,0,0,1,0,0,1,2 
962717,2,2018/11/9,6,6,2,0,0,1,0,0,1,2 
962889,2,2018/11/9,24,24,14,0,0,0,0,0,0,2 
962907,3,2018/11/9,16,13,1,0,0,2,3,0,1,2 
962948,1,2018/11/9,14,14,6,0,0,0,0,0,1,2 
962989,2,2018/11/10,26,26,17,0,0,0,0,0,1,2 
962991,5,2018/11/10,35,35,26,0,0,1,0,0,1,2 
963029,78,2018/11/10,403,396,246,14,0,110,7,0,2,2 
963045,36,2018/11/10,317,315,170,0,0,130,2,0,2,2 
963060,12,2018/11/10,104,104,91,0,0,0,0,0,2,2 
963084,15,2018/11/10,127,127,111,0,0,1,0,0,2,2 
963106,243,2018/11/10,405,398,265,0,0,182,7,0,2,2 
963171,2,2018/11/10,18,18,8,0,0,5,0,0,1,2 
963231,1,2018/11/10,10,10,1,0,0,8,0,0,1,2 
963251,1,2018/11/10,17,17,6,0,0,1,0,0,1,2 
963279,2,2018/11/10,7,7,1,0,0,2,0,0,1,2 
963293,4,2018/11/10,24,24,11,0,0,10,0,0,1,2 
963295,2,2018/11/10,15,15,5,0,0,1,0,0,1,2 
963322,3,2018/11/10,16,16,18,0,0,1,0,0,1,2 
963329,1,2018/11/10,8,8,1,0,0,0,0,0,1,2 
963330,2,2018/11/10,7,7,3,0,0,1,0,0,1,2 
963378,38,2018/11/10,11,11,1,0,0,11,0,0,1,2 
963383,61,2018/11/10,166,166,160,0,0,13,0,0,2,2 
963394,1,2018/11/10,9,9,1,0,0,1,0,0,1,2 
963423,1,2018/11/10,16,16,10,0,0,0,0,0,1,2 
963441,354,2018/11/10,505,503,53,0,0,239,2,0,3,2 
963525,35,2018/11/10,157,154,120,0,0,40,3,0,2,2 
963534,8,2018/11/10,35,27,11,0,0,18,8,0,1,2 
963626,1,2018/11/11,55,55,50,0,0,7,0,0,1,2 
963662,62,2018/11/11,96,95,78,0,0,12,1,0,1,2 
963670,1,2018/11/11,7,7,1,0,0,0,0,0,1,2 
963693,941,2018/11/11,793,781,219,0,1,263,12,0,3,2 
963707,1,2018/11/11,7,7,3,0,0,1,0,0,1,2 
963727,2,2018/11/11,10,10,1,0,0,0,0,0,0,2 
963766,2,2018/11/11,9,9,1,0,0,7,0,0,1,2 
963826,24,2018/11/11,62,62,1,0,0,259,0,0,0,2 
963862,613,2018/11/11,1160,1047,5,9,0,1257,113,0,4,2 
963874,1218,2018/11/11,888,853,21,4,0,884,35,0,3,2 
964021,8,2018/11/11,43,42,26,0,0,35,1,0,1,2 
964137,1,2018/11/11,7,7,1,0,0,2,0,0,1,2 
964149,19,2018/11/11,0,0,0,0,0,9,0,0,1,2 
964157,2,2018/11/11,14,14,5,0,0,4,0,0,1,2 
964199,917,2018/11/11,904,892,79,0,0,1005,12,0,3,2 
964244,3,2018/11/12,4,2,0,0,0,8,2,0,1,2 
964250,32,2018/11/12,77,77,76,0,0,9,0,0,1,2 
964272,439,2018/11/12,609,555,3,0,0,659,54,0,3,2 
964320,40,2018/11/12,0,0,0,0,0,1,0,0,1,2 
964529,1,2018/11/12,15,15,2,0,0,1,0,0,1,2 
964540,4,2018/11/12,48,48,40,0,0,0,0,0,1,2 
964591,36,2018/11/12,118,117,68,0,0,6,1,0,2,2 
964604,112,2018/11/12,301,300,268,0,0,233,1,0,2,2 
964616,17,2018/11/12,124,124,107,0,0,4,0,0,2,2 
964670,2,2018/11/13,10,10,1,0,0,2,0,0,1,2 
964679,58,2018/11/13,351,325,203,0,0,190,26,0,2,2 
964699,156,2018/11/13,311,311,234,0,0,72,0,0,2,2 
964724,228,2018/11/13,520,518,143,0,0,311,2,0,3,2 
964746,11,2018/11/13,94,94,86,0,0,5,0,0,1,2 
964751,20,2018/11/13,152,152,146,0,0,8,0,0,2,2 
964793,3,2018/11/13,8,8,0,0,0,0,0,0,1,2 
964796,3,2018/11/13,6,6,1,0,0,6,0,0,1,2 
964821,29,2018/11/13,46,46,1,0,0,13,0,0,1,2 
964825,3,2018/11/13,8,7,19,0,0,9,1,0,1,2 
964839,7,2018/11/13,31,31,2,0,0,1,0,0,1,2 
964875,3,2018/11/13,10,10,1,0,0,13,0,0,0,2 
964879,887,2018/11/13,418,416,143,0,0,88,2,0,2,2 
964888,9,2018/11/13,14,10,9,0,0,10,4,0,1,2 
964892,57,2018/11/13,127,122,103,0,0,42,5,0,2,2 
964904,115,2018/11/13,331,330,301,0,0,6,1,0,2,2 
964914,1,2018/11/13,11,10,0,0,0,0,1,0,1,2 
964945,1,2018/11/13,8,8,1,0,0,0,0,0,1,2 
965011,495,2018/11/14,1485,1370,11,0,3,1971,115,0,4,2 
965047,14,2018/11/14,6,6,0,0,0,4,0,0,1,2 
965073,58,2018/11/14,202,202,189,0,0,13,0,0,2,2 
965108,542,2018/11/14,780,713,37,0,2,493,67,0,3,2 
965113,84,2018/11/14,535,531,62,0,0,158,4,0,3,2 
965138,89,2018/11/14,229,226,111,0,0,29,3,0,2,2 
965151,54,2018/11/14,425,423,231,0,0,134,2,0,2,2 
965156,1,2018/11/14,11,11,3,0,0,0,0,0,1,2 
965166,3,2018/11/14,2,2,0,0,0,1,0,0,1,2 
965185,270,2018/11/14,546,540,349,0,0,202,6,0,3,2 
965307,45,2018/11/14,336,336,280,0,0,1,0,0,2,2 
965396,1,2018/11/14,11,10,1,0,0,6,1,0,1,2 
965428,11,2018/11/15,15,14,1,0,0,12,1,0,0,2 
965471,122,2018/11/15,274,271,186,0,0,286,3,0,2,2 
965498,2,2018/11/15,8,8,1,0,0,5,0,0,1,2 
965505,4,2018/11/15,6,6,1,0,0,4,0,0,1,2 
965519,109,2018/11/15,156,154,132,0,0,99,2,0,2,2 
965538,168,2018/11/15,434,434,153,0,0,529,0,0,2,2 
965578,1,2018/11/15,11,11,1,0,0,3,0,0,1,2 
965579,50,2018/11/15,7,7,1,0,0,73,0,0,1,2 
965590,331,2018/11/15,256,256,189,0,0,11,0,0,2,2 
965673,204,2018/11/15,77,73,48,0,0,93,4,0,1,2 
965682,1,2018/11/15,6,6,1,0,0,0,0,0,1,2 
965689,12,2018/11/15,61,61,53,0,0,13,0,0,1,2 
965696,20,2018/11/15,123,123,119,0,0,0,0,0,2,2 
965720,1,2018/11/15,10,10,1,0,0,4,0,0,1,2 
965739,4,2018/11/15,22,22,21,0,0,0,0,0,1,2 
965740,10,2018/11/15,45,45,38,0,0,18,0,0,1,2 
965801,4,2018/11/15,20,20,18,0,0,0,0,0,1,2 
965806,7,2018/11/15,28,28,23,0,0,7,0,0,1,2 
965825,405,2018/11/15,974,928,51,2,1,967,46,0,3,2 
965829,1295,2018/11/15,971,868,522,0,0,717,103,1,3,2 
965888,521,2018/11/16,1003,988,114,8,1,909,15,0,4,2 
965911,10,2018/11/16,61,61,1,0,0,9,0,0,1,2 
965971,114,2018/11/16,95,95,80,0,0,31,0,0,1,2 
965990,26,2018/11/16,161,161,151,0,0,8,0,0,2,2 
966003,756,2018/11/16,873,869,301,0,0,145,4,0,3,2 
966009,2,2018/11/16,6,6,1,0,0,2,0,0,1,2 
966117,62,2018/11/16,275,273,206,0,0,96,2,0,2,2 
966151,15,2018/11/16,4,4,15,0,0,5,0,0,1,2 
966175,509,2018/11/16,1104,1043,63,4,1,569,61,0,4,2 
966289,15,2018/11/16,36,36,21,0,0,14,0,0,1,2 
966305,10,2018/11/16,8,7,0,0,0,15,1,0,1,2 
966307,52,2018/11/16,77,76,123,0,0,67,1,0,1,2 
966320,7,2018/11/16,34,34,24,0,0,1,0,0,1,2 
966355,181,2018/11/16,548,548,343,0,0,631,0,0,3,2 
966396,7,2018/11/17,39,39,29,0,0,5,0,0,1,2 
966397,43,2018/11/17,7,7,16,0,0,31,0,0,1,2 
966429,1,2018/11/17,13,13,5,0,0,3,0,0,1,2 
966441,1,2018/11/17,12,12,3,0,0,0,0,0,1,2 
966465,1,2018/11/17,10,10,1,0,0,0,0,0,1,2 
966476,26,2018/11/17,159,159,149,0,0,4,0,0,2,2 
966512,1,2018/11/17,9,9,1,0,0,0,0,0,1,2 
966531,5,2018/11/17,37,37,1,0,0,0,0,0,1,2 
966630,5,2018/11/17,35,35,33,0,0,4,0,0,1,2 
966675,17,2018/11/17,56,55,62,0,0,4,1,0,1,2 
966719,1,2018/11/17,7,7,5,0,0,1,0,0,1,2 
966737,98,2018/11/17,125,124,94,0,0,22,1,0,2,2 
966791,6,2018/11/17,31,31,27,0,0,2,0,0,1,2 
966817,2,2018/11/17,19,19,9,0,0,7,0,0,1,2 
966823,8,2018/11/17,30,30,35,0,0,5,0,0,1,2 
966826,38,2018/11/17,139,138,105,0,0,18,1,0,2,2 
966828,2,2018/11/17,22,22,15,0,0,2,0,0,1,2 
966847,62,2018/11/17,129,112,90,0,0,77,17,0,0,2 
966853,4,2018/11/17,39,39,30,0,0,0,0,0,1,2 
966872,1,2018/11/17,16,16,4,0,0,7,0,0,1,2 
966966,1,2018/11/17,23,23,1,0,0,10,0,0,1,2 
967017,511,2018/11/17,518,518,97,0,0,248,0,0,3,2 
967115,7,2018/11/18,0,0,1,0,0,10,0,0,1,2 
967118,2,2018/11/18,10,10,1,0,0,0,0,0,1,2 
967119,2,2018/11/18,8,8,2,0,0,0,0,0,1,2 
967135,30,2018/11/18,182,181,173,0,0,27,1,0,2,2 
967150,18,2018/11/18,10,10,1,0,0,0,0,0,1,2 
967189,191,2018/11/18,338,291,1,0,1,756,47,0,2,2 
967197,1,2018/11/18,21,21,7,0,0,8,0,0,1,2 
967213,60,2018/11/18,241,240,3,0,0,106,1,0,2,2 
967214,4,2018/11/18,40,40,32,0,0,1,0,0,1,2 
967224,8,2018/11/18,26,26,39,0,0,6,0,0,1,2 
967308,16,2018/11/18,134,132,81,0,0,12,2,0,2,2 
967324,1,2018/11/18,7,7,6,0,0,0,0,0,1,2 
967334,3,2018/11/18,14,12,36,0,0,28,2,0,1,2 
967343,6,2018/11/18,1,1,1,0,0,0,0,0,1,2 
967348,1,2018/11/18,10,10,1,0,0,0,0,0,1,2 
967362,9,2018/11/18,32,29,18,0,0,29,3,0,1,2 
967402,2,2018/11/18,23,23,14,0,0,0,0,0,1,2 
967406,779,2018/11/18,368,367,182,0,0,80,1,0,2,2 
967452,2,2018/11/18,4,4,0,0,0,2,0,0,1,2 
967509,22,2018/11/18,133,127,74,0,0,38,6,0,2,2 
967514,54,2018/11/18,2,2,1,0,0,19,0,0,1,2 
967538,11,2018/11/18,86,86,76,0,0,14,0,0,1,2 
967558,12,2018/11/18,144,144,52,0,0,15,0,0,2,2 
967599,1,2018/11/18,0,0,1,0,0,2,0,0,1,2 
967635,9,2018/11/19,73,67,29,0,0,49,6,0,1,2 
967646,1,2018/11/19,10,10,1,0,0,10,0,0,1,2 
967650,22,2018/11/19,114,113,83,0,0,80,1,0,2,2 
967665,8,2018/11/19,48,44,6,0,0,43,4,0,1,2 
967696,1234,2018/11/19,682,673,342,4,1,825,9,0,3,2 
967712,101,2018/11/19,8,8,1,0,0,12,0,0,1,2 
967735,1,2018/11/19,10,10,1,0,0,0,0,0,1,2 
967739,6,2018/11/19,31,29,18,0,0,8,2,0,1,2 
967769,18,2018/11/19,60,59,64,0,0,18,1,0,1,2 
967844,183,2018/11/19,7,7,1,0,0,0,0,0,1,2 
967848,48,2018/11/19,154,150,130,0,0,9,4,0,2,2 
967939,37,2018/11/19,245,245,209,0,0,13,0,0,2,2 
967980,10,2018/11/19,59,59,50,0,0,6,0,0,1,2 
968047,11,2018/11/20,3,3,22,0,0,12,0,0,1,2 
968062,4,2018/11/20,105,105,64,0,0,7,0,0,2,2 
968066,25,2018/11/20,21,21,51,0,0,21,0,0,1,2 
968087,3,2018/11/20,23,23,1,0,0,2,0,0,1,2 
968100,22,2018/11/20,93,93,83,0,0,3,0,0,1,2 
968163,36,2018/11/20,121,117,86,0,0,32,4,0,2,2 
968224,2,2018/11/20,16,14,7,0,0,4,2,0,1,2 
968266,2,2018/11/20,12,12,3,0,0,3,0,0,1,2 
968276,1,2018/11/20,27,27,10,0,0,0,0,0,0,2 
968316,397,2018/11/20,737,728,161,0,1,248,9,0,3,2 
968320,2,2018/11/20,12,12,1,0,0,11,0,0,1,2 
968431,4,2018/11/20,24,24,18,0,0,1,0,0,1,2 
968447,2,2018/11/20,25,25,14,0,0,9,0,0,1,2 
968472,3,2018/11/21,21,21,13,0,0,0,0,0,1,2 
968477,32,2018/11/21,200,200,120,0,0,18,0,0,2,2 
968491,191,2018/11/21,521,520,500,0,0,446,1,0,3,2 
968498,15,2018/11/21,7,7,5,0,0,9,0,0,1,2 
968499,4,2018/11/21,5,5,0,0,0,0,0,0,1,2 
968500,53,2018/11/21,11,10,21,0,0,20,1,0,1,2 
968503,7,2018/11/21,0,0,1,0,0,0,0,0,1,2 
968505,532,2018/11/21,728,726,121,0,0,210,2,0,3,2 
968508,147,2018/11/21,490,489,132,0,0,102,1,0,2,2 
968519,316,2018/11/21,384,370,119,0,0,88,14,0,2,2 
968520,38,2018/11/21,276,276,255,0,0,5,0,0,2,2 
968527,343,2018/11/21,608,599,277,0,2,688,9,0,3,2 
968533,363,2018/11/21,518,517,297,0,0,231,1,0,3,2 
968543,148,2018/11/21,520,520,68,0,0,146,0,0,3,2 
968675,25,2018/11/21,3,3,1,0,0,30,0,0,1,2 
968690,2,2018/11/21,17,17,1,0,0,25,0,0,1,2 
968692,1,2018/11/21,7,7,1,0,0,1,0,0,1,2 
968717,8,2018/11/21,11,11,1,0,0,3,0,0,1,2 
968736,1,2018/11/21,17,17,1,0,0,1,0,0,1,2 
968846,97,2018/11/21,311,311,214,0,0,43,0,0,2,2 
968865,9,2018/11/21,30,30,28,0,0,0,0,0,1,2 
968933,5,2018/11/21,30,30,24,0,0,4,0,0,1,2 
968942,27,2018/11/22,104,104,96,0,0,8,0,0,2,2 
968992,3,2018/11/22,5,5,6,0,0,1,0,0,1,2 
969000,1777,2018/11/22,677,670,117,0,0,437,7,0,3,2 
969061,1,2018/11/22,10,10,1,0,0,0,0,0,1,2 
969076,415,2018/11/22,405,405,355,0,0,51,0,0,2,2 
969106,287,2018/11/22,367,367,365,0,0,7,0,0,2,2 
969136,25,2018/11/22,139,139,115,0,0,24,0,0,2,2 
969157,1,2018/11/22,17,17,8,0,0,3,0,0,1,2 
969172,33,2018/11/22,103,103,170,0,0,0,0,0,2,2 
969187,11,2018/11/22,44,44,35,0,0,2,0,0,1,2 
969216,1,2018/11/22,10,10,1,0,0,0,0,0,1,2 
969230,1,2018/11/22,10,10,1,0,0,0,0,0,1,2 
969233,1,2018/11/22,10,10,1,0,0,0,0,0,1,2 
969282,1,2018/11/22,9,9,1,0,0,1,0,0,1,2 
969294,4,2018/11/22,1,0,1,0,0,4,1,0,1,2 
969296,3,2018/11/22,23,23,22,0,0,0,0,0,1,2 
969343,2,2018/11/22,10,10,1,0,0,2,0,0,1,2 
969363,57,2018/11/22,59,57,20,0,0,24,2,0,1,2 
969364,64,2018/11/22,286,286,40,0,0,3,0,0,2,2 
969377,2,2018/11/22,10,10,0,0,0,0,0,0,0,2 
969387,4,2018/11/22,16,14,5,0,0,5,2,0,1,2 
969399,1,2018/11/22,10,10,1,0,0,0,0,0,1,2 
969423,12,2018/11/22,87,87,83,0,0,1,0,0,1,2 
969434,29,2018/11/22,137,136,95,0,0,21,1,0,2,2 
969490,3,2018/11/22,18,18,10,0,0,0,0,0,1,2 
969596,10,2018/11/22,76,76,65,0,0,14,0,0,1,2 
969612,47,2018/11/22,104,104,64,0,0,87,0,0,2,2 
969613,1,2018/11/22,12,12,3,0,0,0,0,0,1,2 
969620,1,2018/11/22,10,10,1,0,0,3,0,0,1,2 
969645,40,2018/11/22,78,77,108,0,0,33,1,0,1,2 
969686,43,2018/11/22,10,10,1,0,0,0,0,0,1,2 
969797,8,2018/11/22,50,50,39,0,0,23,0,0,1,2 
969810,6,2018/11/22,0,0,1,0,0,2,0,0,1,2 
969817,6,2018/11/22,8,8,0,0,0,0,0,0,1,2 
969828,18,2018/11/22,12,12,5,0,0,8,0,0,1,2 
969843,39,2018/11/22,82,82,1,0,0,7,0,0,1,2 
969934,3,2018/11/23,0,0,0,0,0,6,0,0,1,2 
969947,1,2018/11/23,9,9,1,0,0,0,0,0,1,2 
969949,1,2018/11/23,14,14,5,0,0,0,0,0,1,2 
969991,11,2018/11/23,22,21,10,0,0,17,1,0,1,2 
970054,54,2018/11/23,29,29,31,0,0,1,0,0,1,2 
970100,17,2018/11/23,90,90,84,0,0,0,0,0,1,2 
970103,4,2018/11/23,12,11,1,0,0,10,1,0,1,2 
970148,6,2018/11/23,52,52,45,0,0,3,0,0,1,2 
970186,199,2018/11/23,157,147,263,0,0,196,10,0,2,2 
970210,18,2018/11/23,12,12,41,0,0,20,0,0,1,2 
970272,1,2018/11/23,10,10,1,0,0,7,0,0,1,2 
970297,107,2018/11/23,442,440,356,0,0,276,2,0,2,2 
970360,189,2018/11/23,242,242,225,0,0,49,0,0,2,2 
970369,2,2018/11/23,15,13,1,0,0,7,2,0,1,2 
970370,1,2018/11/23,7,7,1,0,0,0,0,0,1,2 
970495,207,2018/11/23,296,295,273,0,0,27,1,0,2,2 
970524,7,2018/11/23,10,10,1,0,0,0,0,0,1,2 
970542,356,2018/11/23,635,634,379,0,0,105,1,0,3,2 
970587,1,2018/11/23,7,7,1,0,0,5,0,0,1,2 
970598,4,2018/11/23,14,13,8,0,0,15,1,0,1,2 
970714,3,2018/11/23,6,6,0,0,0,2,0,0,1,2 
970735,209,2018/11/23,651,650,41,0,0,66,1,0,3,2 
970742,5,2018/11/23,31,30,13,0,0,5,1,0,1,2 
970779,177,2018/11/23,432,432,403,0,0,0,0,0,2,2 
970839,1,2018/11/23,1,1,1,0,0,0,0,0,1,2 
970840,5,2018/11/23,6,6,1,0,0,13,0,0,1,2 
970852,4,2018/11/23,22,22,10,0,0,1,0,0,1,2 
970862,15,2018/11/23,30,30,32,0,0,3,0,0,1,2 
970875,1,2018/11/23,6,6,1,0,0,0,0,0,1,2 
970902,2,2018/11/23,1,1,1,0,0,0,0,0,1,2 
970929,41,2018/11/23,3,3,0,0,0,1,0,0,1,2 
970946,3,2018/11/23,21,21,11,0,0,3,0,0,1,2 
971037,1,2018/11/24,10,10,4,0,0,1,0,0,1,2 
971050,102,2018/11/24,293,292,261,0,0,112,1,0,2,2 
971065,69,2018/11/24,208,204,139,0,0,140,4,0,2,2 
971074,18,2018/11/24,3,3,1,0,0,0,0,0,1,2 
971134,5,2018/11/24,38,37,23,0,0,11,1,0,1,2 
971165,28,2018/11/24,66,66,58,0,0,12,0,0,1,2 
971197,202,2018/11/24,236,228,171,0,0,80,8,0,2,2 
971225,9,2018/11/24,49,49,51,0,0,5,0,0,1,2 
971282,20,2018/11/24,82,82,54,0,0,0,0,0,1,2 
971351,1,2018/11/24,8,8,0,0,0,0,0,0,1,2 
971355,3,2018/11/24,24,24,16,0,0,0,0,0,1,2 
971459,3,2018/11/24,104,101,52,0,0,3,3,0,2,2 
971543,125,2018/11/24,182,179,42,0,0,53,3,0,2,2 
971605,2,2018/11/24,4,4,6,0,0,0,0,0,1,2 
971709,2,2018/11/24,8,8,1,0,0,2,0,0,1,2 
971763,108,2018/11/24,311,309,262,0,1,86,2,0,2,2 
971794,79,2018/11/24,563,563,137,0,0,0,0,0,3,2 
971818,419,2018/11/24,558,543,131,0,0,422,15,0,3,2 
971849,29,2018/11/24,73,73,37,0,0,100,0,0,1,2 
971902,5,2018/11/24,9,9,1,0,0,6,0,0,1,2 
971912,1,2018/11/24,4,4,0,0,0,0,0,0,1,2 
971924,1,2018/11/24,15,15,5,0,0,2,0,0,1,2 
971941,337,2018/11/24,655,650,421,0,0,293,5,0,3,2 
972023,2,2018/11/24,7,7,1,0,0,0,0,0,1,2 
972033,1,2018/11/24,11,11,2,0,0,1,0,0,1,2 
972058,4,2018/11/24,9,9,1,0,0,0,0,0,1,2 
972071,10,2018/11/24,36,36,27,0,0,4,0,0,1,2 
972228,1,2018/11/25,9,9,1,0,0,5,0,0,1,2 
972247,44,2018/11/25,233,233,215,0,0,7,0,0,2,2 
972248,3,2018/11/25,37,37,24,0,0,0,0,0,1,2 
972269,2,2018/11/25,22,22,12,0,0,1,0,0,1,2 
972292,39,2018/11/25,9,9,1,0,0,3,0,0,1,2 
972309,4,2018/11/25,14,13,0,0,0,21,1,0,1,2 
972313,58,2018/11/25,195,195,142,0,0,14,0,0,2,2 
972341,1,2018/11/25,15,15,5,0,0,1,0,0,1,2 
972350,1,2018/11/25,4,4,1,0,0,2,0,0,1,2 
972353,17,2018/11/25,25,23,54,0,0,17,2,0,1,2 
972456,1,2018/11/25,7,7,1,0,0,1,0,0,1,2 
972481,9,2018/11/25,3,3,12,0,0,13,0,0,1,2 
972486,1,2018/11/25,10,10,1,0,0,0,0,0,1,2 
972726,16,2018/11/25,163,163,155,0,0,8,0,0,2,2 
972732,86,2018/11/25,557,557,116,0,0,85,0,0,3,2 
972739,17,2018/11/25,105,105,88,0,0,15,0,0,2,2 
972789,1,2018/11/25,6,6,0,0,0,0,0,0,1,2 
972799,3,2018/11/25,22,22,17,0,0,5,0,0,1,2 
972815,126,2018/11/25,1,1,1,0,0,0,0,0,1,2 
972863,64,2018/11/25,101,101,111,0,0,11,0,0,2,2 
972889,31,2018/11/25,117,117,97,0,0,66,0,0,2,2 
972899,4,2018/11/25,27,27,20,0,0,1,0,0,1,2 
972903,1,2018/11/25,12,12,5,0,0,4,0,0,1,2 
972916,3,2018/11/25,9,9,1,0,0,1,0,0,1,2 
972933,4,2018/11/25,31,31,15,0,0,5,0,0,1,2 
972985,14,2018/11/25,96,96,76,0,0,13,0,0,1,2 
973035,465,2018/11/25,1427,1410,17,0,0,3300,17,0,4,2 
973045,1,2018/11/25,21,21,11,0,0,2,0,0,1,2 
973121,1,2018/11/26,15,15,1,0,0,1,0,0,1,2 
973125,3,2018/11/26,12,12,15,0,0,0,0,0,1,2 
973134,2,2018/11/26,6,6,1,0,0,1,0,0,1,2 
973136,134,2018/11/26,154,154,145,0,0,21,0,0,2,2 
973151,223,2018/11/26,575,568,481,0,0,66,7,0,3,2 
973172,240,2018/11/26,539,534,483,0,0,232,5,0,3,2 
973200,28,2018/11/26,165,165,159,0,0,1,0,0,2,2 
973230,121,2018/11/26,22,22,1,0,0,76,0,0,1,2 
973253,4,2018/11/26,30,30,21,0,0,0,0,0,1,2 
973281,1,2018/11/26,9,9,1,0,0,1,0,0,1,2 
973348,10,2018/11/26,28,28,32,0,0,11,0,0,1,2 
973356,1,2018/11/26,9,9,1,0,0,0,0,0,1,2 
973378,245,2018/11/26,492,480,196,0,0,288,12,0,2,2 
973399,1,2018/11/26,18,18,6,0,0,0,0,0,0,2 
973422,27,2018/11/26,73,73,64,0,0,29,0,0,1,2 
973424,1,2018/11/26,8,8,2,0,0,0,0,0,1,2 
973446,16,2018/11/26,11,11,1,0,0,2,0,0,1,2 
973449,16,2018/11/26,17,17,1,0,0,21,0,0,1,2 
973459,66,2018/11/26,291,290,235,0,0,107,1,0,2,2 
973486,4,2018/11/26,40,40,32,0,0,0,0,0,1,2 
973519,28,2018/11/26,1,1,0,0,0,0,0,0,1,2 
973554,918,2018/11/26,1854,1591,78,24,6,2900,263,0,4,2 
973601,639,2018/11/26,358,291,0,6,0,555,67,0,2,2 
973610,44,2018/11/26,148,146,126,0,0,22,2,0,2,2 
973650,2,2018/11/26,10,10,1,0,0,0,0,0,0,2 
973724,317,2018/11/26,689,670,44,0,1,557,19,0,3,2 
973732,8,2018/11/26,35,35,42,0,0,2,0,0,1,2 
973751,200,2018/11/26,421,409,1,0,0,141,12,0,2,2 
973766,6,2018/11/26,35,34,25,0,0,7,1,0,1,2 
973843,1,2018/11/26,0,0,1,0,0,5,0,0,1,2 
973870,3,2018/11/26,17,17,9,0,0,0,0,0,1,2 
973898,76,2018/11/27,322,312,227,0,0,123,10,0,2,2 
973953,1,2018/11/27,11,11,1,0,0,2,0,0,1,2 
974030,26,2018/11/27,116,116,105,0,0,6,0,0,2,2 
974052,20,2018/11/27,51,51,40,0,0,7,0,0,1,2 
974069,25,2018/11/27,59,59,50,0,0,3,0,0,1,2 
974127,240,2018/11/27,575,542,45,0,1,235,33,0,3,2 
974144,21,2018/11/27,170,170,161,0,0,7,0,0,2,2 
974146,1,2018/11/27,6,6,1,0,0,0,0,0,1,2 
974164,1,2018/11/27,14,14,5,0,0,0,0,0,0,2 
974186,2,2018/11/27,25,25,55,0,0,19,0,0,1,2 
974200,3,2018/11/27,9,9,4,0,0,0,0,0,1,2 
974270,416,2018/11/27,960,941,15,15,0,352,19,0,3,2 
974325,1,2018/11/27,10,10,1,0,0,0,0,0,1,2 
974384,1,2018/11/27,8,8,1,0,0,0,0,0,1,2 
974396,2,2018/11/27,10,10,1,0,0,0,0,0,0,2 
974411,438,2018/11/27,751,700,57,0,0,412,51,0,3,2 
974418,17,2018/11/27,7,7,1,0,0,1,0,0,1,2 
974423,9,2018/11/27,33,33,29,0,0,8,0,0,1,2 
974431,27,2018/11/27,270,270,236,0,0,4,0,0,2,2 
974446,3,2018/11/27,6,6,1,0,0,0,0,0,1,2 
974576,83,2018/11/27,224,223,153,0,0,234,1,0,2,2 
974586,55,2018/11/27,426,426,388,0,0,1,0,0,2,2 
974590,161,2018/11/27,440,440,65,0,0,121,0,0,2,2 
974641,41,2018/11/27,290,290,269,0,0,4,0,0,2,2 
974653,2,2018/11/27,0,0,1,0,0,10,0,0,1,2 
974663,3,2018/11/27,21,21,8,0,0,9,0,0,1,2 
974711,104,2018/11/28,10,10,1,0,0,0,0,0,1,2 
974748,17,2018/11/28,6,6,10,0,0,15,0,0,1,2 
974750,9,2018/11/28,33,33,29,0,0,2,0,0,1,2 
974788,295,2018/11/28,909,906,511,0,0,1095,3,0,3,2 
974837,8,2018/11/28,25,24,15,0,0,6,1,0,1,2 
974858,54,2018/11/28,135,135,65,0,0,55,0,0,2,2 
974862,1,2018/11/28,10,10,1,0,0,0,0,0,1,2 
974928,39,2018/11/28,116,113,41,0,0,70,3,0,2,2 
